var15,0.124518912885298
saldo_var30,0.07673600376888337
saldo_var42,0.0620881064655494
saldo_var5,0.048947971870961164
saldo_medio_var5_ult1,0.047977713855343745
saldo_medio_var5_hace3,0.0474691031787562
num_meses_var5_ult3,0.041903446741173314
num_var5,0.03817561708776897
num_var4,0.03374417857892083
saldo_medio_var5_hace2,0.03262664765086952
saldo_medio_var5_ult3,0.030710517499945748
ind_var30,0.029952107952761903
num_var35,0.02945554297746128
num_var30,0.02824828155144556
ind_var5,0.028237979729395214
num_var42,0.025691380915020396
var38,0.015511911078846708
var36,0.014981596591324545
num_var22_ult3,0.009257889170444972
imp_op_var41_efect_ult3,0.007770483085580589
num_med_var45_ult3,0.0068686601403425565
num_var13,0.006796044648167104
num_med_var22_ult3,0.0067400901046802
imp_op_var39_efect_ult3,0.006588462433511544
num_var30_0,0.006171402305313132
saldo_var12,0.005308610035565001
ind_var13_0,0.005006980674277692
imp_op_var39_efect_ult1,0.0049773459244125415
saldo_var13,0.004959795531322338
imp_op_var41_ult1,0.0048047166196821724
num_var13_0,0.004795294379935243
num_var45_ult3,0.004764015081330169
saldo_medio_var12_ult1,0.004718096355955131
imp_op_var41_efect_ult1,0.004570195853511598
saldo_var13_corto,0.0041922596165433566
num_var22_ult1,0.004160199775840413
num_var22_hace2,0.004085082743895215
ind_var13,0.0037285227900003414
num_op_var39_ult3,0.0036748665520644898
saldo_medio_var12_ult3,0.003670168758890341
num_var45_hace2,0.00363093621862472
num_var45_hace3,0.0035862069993267327
num_meses_var13_corto_ult3,0.0035454301884874384
ind_var12_0,0.003496200792470319
num_var22_hace3,0.0030025965328552956
num_op_var41_efect_ult3,0.0029874886989868523
imp_op_var39_comer_ult3,0.002796958476930801
num_var45_ult1,0.002733832161517708
num_op_var39_efect_ult3,0.0026885461326942497
saldo_var24,0.002652610218618346
saldo_medio_var13_corto_ult1,0.002552364520749807
saldo_medio_var13_corto_hace2,0.00253998147906628
saldo_medio_var12_hace2,0.0023567842686009013
imp_op_var39_ult1,0.002348116093796494
num_op_var41_ult1,0.0021935903453068903
ind_var8_0,0.00217911337537358
num_op_var41_ult3,0.002053052633687698
num_var8,0.002034555274043623
saldo_var8,0.002022107998674816
num_meses_var12_ult3,0.001983764226758967
imp_trans_var37_ult1,0.0019326662019175502
random_var,0.001894674221158761
num_var13_corto_0,0.0018697527184364947
num_ent_var16_ult1,0.0017756838430554658
num_var8_0,0.0017141778942742893
ind_var13_corto,0.0017038345349915088
num_var12,0.001679640074015323
num_op_var41_efect_ult1,0.001676355674604515
num_var13_corto,0.0016354414668860368
num_op_var41_comer_ult3,0.0016318767364609653
num_var12_0,0.0016241925761156174
imp_op_var41_comer_ult3,0.0015651091340167305
num_op_var39_ult1,0.001561611707579539
ind_var12,0.001529826320611956
imp_var43_emit_ult1,0.0015177997966742379
saldo_medio_var13_corto_ult3,0.0014979597307923486
var3,0.0014340861925573887
ind_var26_cte,0.0014212154087947031
num_op_var39_comer_ult3,0.0014078567664422455
ind_var30_0,0.0013575892674340642
saldo_medio_var8_ult3,0.0012972658181829946
num_op_var39_efect_ult1,0.0012902543380052848
delta_imp_aport_var13_1y3,0.001280887282989047
saldo_medio_var8_ult1,0.001214621253815975
imp_ent_var16_ult1,0.001168677685288504
imp_op_var41_comer_ult1,0.0011452033195464401
imp_aport_var13_hace3,0.0011057470123597291
ind_var24,0.0010653300678239342
ind_var13_corto_0,0.001041449805531097
num_aport_var13_hace3,0.001039761718422034
num_meses_var8_ult3,0.0009721131010307874
ind_var39_0,0.0009708840462552248
num_op_var41_hace2,0.0009135301588850061
saldo_medio_var12_hace3,0.0008774342780372762
num_op_var39_hace2,0.0008721818792861137
saldo_medio_var8_hace2,0.0008655984334999904
num_var24,0.0008237645457167786
ind_var5_0,0.0008123609428762094
num_op_var39_comer_ult1,0.0008100985940113799
num_var24_0,0.0008001262649536316
imp_op_var39_comer_ult1,0.000766378462462789
num_var39_0,0.0007261866312008627
delta_num_aport_var13_1y3,0.0007187696855735084
num_var5_0,0.0006865761992038191
ind_var8,0.0006690754382144242
ind_var10cte_ult1,0.0006609258900488759
ind_var26_0,0.000606920044700357
num_var41_0,0.0005996731999520474
ind_var37_cte,0.0005895519833920678
num_var43_recib_ult1,0.0005889599672517299
ind_var37_0,0.0005376999098947724
saldo_medio_var13_corto_hace3,0.0005325442053734728
imp_op_var40_efect_ult3,0.00050247310269817
num_var43_emit_ult1,0.0004658740380146035
num_var37_med_ult2,0.00045423336710279495
ind_var10_ult1,0.00044198674568296807
ind_var20_0,0.0004356465152186289
num_op_var41_comer_ult1,0.00039431422524910755
saldo_var26,0.0003703832429885713
saldo_var37,0.00035899115836506224
num_var13_largo,0.00035700337113635347
ind_var43_recib_ult1,0.00035447424983872666
num_reemb_var13_ult1,0.00033798056983613876
ind_var13_largo_0,0.0003268309562952113
var21,0.0003077593808575507
ind_var43_emit_ult1,0.0003052297038569974
num_var37_0,0.0002589086690690411
saldo_var25,0.0002515820322393598
imp_sal_var16_ult1,0.0002511982196896556
imp_aport_var13_ult1,0.00022867316676880868
num_var20_0,0.0002154957812401805
num_meses_var13_largo_ult3,0.00020728968371624395
ind_var24_0,0.00020448520878733537
num_trasp_var11_ult1,0.00019792881012586292
num_var26_0,0.00019093238543877619
ind_var13_largo,0.00018976822115893976
saldo_medio_var8_hace3,0.00018682082941373488
ind_var9_ult1,0.00017958037141488085
ind_var9_cte_ult1,0.00016636943505225304
ind_var40_0,0.00016424186543599002
num_op_var39_hace3,0.00015752087177879246
saldo_medio_var13_largo_hace2,0.0001483009810224134
saldo_var31,0.00014502265975544347
num_sal_var16_ult1,0.00013629277925174014
num_var13_largo_0,0.00013474891151836786
imp_reemb_var13_ult1,0.00012907564949229204
imp_op_var40_ult1,0.00011773893130631193
num_var14,0.00011700213010204161
imp_op_var40_comer_ult3,0.00011120889838180385
saldo_medio_var44_ult1,0.00010776618996462159
num_aport_var13_ult1,0.00010063510156935827
num_op_var40_comer_ult3,0.00010007479802177235
ind_var31_0,9.71695654121078e-05
saldo_var20,9.574785546151786e-05
num_op_var40_efect_ult3,9.317877973611787e-05
imp_aport_var17_ult1,8.488447281469833e-05
saldo_medio_var17_ult3,8.397199993200836e-05
ind_var14_0,8.034473753901184e-05
ind_var20,7.992018137832797e-05
saldo_medio_var13_largo_ult1,7.710284741168228e-05
num_op_var41_hace3,7.434269498776639e-05
ind_var1_0,6.287936625017684e-05
num_op_var40_efect_ult1,6.125315356364355e-05
ind_var19,5.4444451421847917e-05
saldo_var17,5.332366484541517e-05
num_var25_0,5.296447110450694e-05
saldo_medio_var44_ult3,4.859164633036005e-05
imp_op_var40_comer_ult1,4.395576742590269e-05
imp_compra_var44_ult1,4.2484426363091095e-05
saldo_var40,4.2027821500410506e-05
ind_var44,4.107402500332701e-05
ind_var31,4.104400042566916e-05
saldo_var13_largo,3.907825530660436e-05
num_op_var40_comer_ult1,3.687323234614643e-05
ind_var14,3.627091898714478e-05
saldo_medio_var13_largo_ult3,3.5992557917608424e-05
num_var44,3.338938662174146e-05
num_var31_0,3.174242027169534e-05
saldo_var1,3.1690054243268524e-05
num_compra_var44_ult1,3.008962603114666e-05
imp_op_var40_efect_ult1,2.6638708835630703e-05
num_var40,2.2621780175403477e-05
imp_reemb_var17_ult1,1.9482469275427834e-05
saldo_var14,1.6113179297842733e-05
num_aport_var17_ult1,1.493365520257978e-05
delta_num_compra_var44_1y3,1.3795429996612631e-05
imp_var7_recib_ult1,1.2918206179954232e-05
ind_var33_0,1.0163528676578875e-05
ind_var1,4.6656839355154466e-06
ind_var17_0,4.384175268487959e-06
ind_var41_0,4.265565496799814e-06
num_var7_emit_ult1,0.0
saldo_medio_var29_ult3,0.0
imp_venta_var44_hace3,0.0
ind_var25_0,0.0
imp_venta_var44_ult1,0.0
saldo_medio_var33_hace2,0.0
ind_var7_emit_ult1,0.0
ind_var25_cte,0.0
saldo_medio_var33_hace3,0.0
ind_var7_recib_ult1,0.0
saldo_medio_var44_hace2,0.0
saldo_medio_var33_ult3,0.0
saldo_medio_var29_ult1,0.0
ind_var6_0,0.0
saldo_medio_var29_hace2,0.0
ind_var18_0,0.0
ind_var17,0.0
saldo_medio_var17_ult1,0.0
saldo_medio_var17_hace3,0.0
saldo_medio_var33_ult1,0.0
saldo_medio_var44_hace3,0.0
saldo_medio_var17_hace2,0.0
ind_var6,0.0
delta_imp_trasp_var33_in_1y3,0.0
ind_var32_cte,0.0
num_trasp_var17_out_ult1,0.0
imp_var7_emit_ult1,0.0
num_var33_0,0.0
imp_aport_var33_ult1,0.0
imp_aport_var33_hace3,0.0
imp_aport_var17_hace3,0.0
num_var44_0,0.0
num_reemb_var17_ult1,0.0
saldo_var6,0.0
imp_amort_var18_ult1,0.0
saldo_var18,0.0
saldo_var32,0.0
saldo_var33,0.0
delta_num_aport_var17_1y3,0.0
saldo_var44,0.0
delta_imp_venta_var44_1y3,0.0
delta_imp_amort_var18_1y3,0.0
delta_imp_trasp_var33_out_1y3,0.0
delta_imp_aport_var17_1y3,0.0
delta_imp_aport_var33_1y3,0.0
delta_imp_compra_var44_1y3,0.0
delta_imp_reemb_var13_1y3,0.0
delta_imp_reemb_var17_1y3,0.0
delta_imp_trasp_var17_in_1y3,0.0
num_trasp_var17_in_ult1,0.0
num_trasp_var33_in_hace3,0.0
ind_var32_0,0.0
imp_compra_var44_hace3,0.0
ind_var33,0.0
imp_trasp_var33_out_ult1,0.0
imp_trasp_var33_in_ult1,0.0
imp_trasp_var33_in_hace3,0.0
ind_var40,0.0
ind_var44_0,0.0
num_var1,0.0
saldo_medio_var13_largo_hace3,0.0
imp_trasp_var17_out_ult1,0.0
num_var6_0,0.0
num_var6,0.0
imp_trasp_var17_in_ult1,0.0
imp_trasp_var17_in_hace3,0.0
delta_imp_trasp_var17_out_1y3,0.0
num_meses_var17_ult3,0.0
num_venta_var44_ult1,0.0
num_venta_var44_hace3,0.0
num_var17_0,0.0
num_var18_0,0.0
num_var20,0.0
num_op_var40_hace2,0.0
num_op_var40_ult1,0.0
num_op_var40_ult3,0.0
num_trasp_var33_out_ult1,0.0
